pdf_name,page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
Community-Engagement-Toolkit_Building_Purpose_and_Participation.pdf,1,Community Engagement Toolkit Building Purpose and Participation U. S. Department of Housing and Urban Development Office of Community Planning and Development,158,21,39.5,"[-2.65781600e-02  2.88857743e-02 -2.10008025e-02 -1.94012057e-02
  8.79778154e-03  4.70395312e-02  3.40749808e-02 -2.19353065e-02
  2.24597715e-02  3.88242267e-02  2.47355439e-02  1.66259520e-02
  2.11001001e-02  2.13402119e-02 -6.22774661e-02 -1.68733113e-02
 -1.57537945e-02  4.63023707e-02 -7.45775923e-02  3.88828665e-02
  1.66905075e-02  3.38276327e-02 -4.03729035e-03  4.26370800e-02
 -6.58789203e-02  4.37134458e-03 -2.58870255e-02  1.65710300e-02
  3.31382565e-02 -3.86113338e-02  7.16766417e-02  1.51744569e-02
 -4.16849256e-02  6.30697096e-03  2.09601853e-06 -3.08243856e-02
  1.11437859e-02  1.60794724e-02 -8.63101333e-02 -4.91894782e-02
  7.00778812e-02 -3.45991105e-02  7.99492374e-03  1.84970908e-02
  1.17193274e-02 -3.59803028e-02  3.98098864e-02 -1.22310044e-02
 -3.17217112e-02 -2.57870704e-02  1.16351871e-02 -5.08566247e-03
 -5.91417179e-02 -2.78020147e-02 -2.63669994e-02  1.10359676e-01
 -1.25048799e-03  1.73561275e-02  6.97993264e-02 -4.40248847e-02
  1.72520354e-02 -6.77844917e-04 -3.39848213e-02 -1.41073307e-02
  8.02225769e-02  6.73647691e-03  1.63955949e-02 -1.70929898e-02
  1.60200223e-02  1.73263494e-02  8.44395757e-02  4.98960465e-02
  2.67873984e-02  4.07449082e-02  2.65992731e-02  6.13287352e-02
 -6.33420125e-02 -4.63136435e-02  6.19605323e-03 -9.50675830e-03
 -7.91867971e-02  3.74756940e-02  1.28355930e-02  2.69301198e-02
  4.17988487e-02  4.38586101e-02 -2.08277013e-02  7.06729963e-02
 -9.12863687e-02  3.44017558e-02  7.46956840e-02  5.46671217e-03
  2.60422789e-02 -1.01774679e-02  6.81665959e-04  1.35984924e-02
  4.62887511e-02 -5.08971186e-03  4.90705855e-03  4.01212797e-02
 -3.11877625e-03  2.97428090e-02 -1.80414580e-02  3.92743349e-02
  6.33426979e-02 -3.22547853e-02  3.50378416e-02 -6.80475729e-03
 -3.25211547e-02  2.79651880e-02 -5.51562011e-02  4.94700335e-02
  1.31409047e-02  4.77490574e-02 -5.31058088e-02  6.61951071e-03
 -4.03163247e-02  4.67615277e-02 -4.79591489e-02  5.63649572e-02
 -6.15415582e-03  6.68132082e-02 -2.12490968e-02  2.45484547e-03
  2.15439275e-02  2.51642279e-02 -6.22964427e-02  3.33524086e-02
 -4.82868869e-03 -3.09069883e-02 -1.99154727e-02  2.40910985e-03
  1.26948589e-02 -3.09329405e-02 -5.26820729e-03 -4.36721444e-02
  4.56970520e-02  3.45428614e-03 -2.93743261e-03 -1.49720861e-02
  2.70518232e-02  1.03561636e-02  5.58251329e-03 -1.51550034e-02
  5.65712294e-03  1.24195414e-02  2.34700013e-02 -1.86604764e-02
 -2.47823377e-03 -1.14408042e-02  7.21522421e-03  2.16945484e-02
 -6.68111444e-02  3.28536965e-02  1.20529085e-01  4.59540635e-02
  8.49752948e-02  3.56080830e-02 -6.64761476e-03  3.37890200e-02
  3.15983333e-02 -1.75321959e-02 -3.25005278e-02 -2.29700264e-02
 -2.27274261e-02  1.83041822e-02  1.21420234e-01  5.00998609e-02
 -2.05084011e-02 -8.30412842e-03 -9.44780186e-02 -1.19572850e-02
 -5.79007377e-04  5.71154878e-02  1.08940387e-02  4.87103201e-02
 -1.64235216e-02 -3.63470539e-02 -1.30955530e-02  8.26048255e-02
 -3.17707360e-02 -1.17305472e-01 -4.75474223e-02  1.26179634e-02
 -1.56819113e-02 -2.97477096e-03 -2.55028438e-02  1.76845118e-02
 -3.42631638e-02 -1.64997932e-02  9.99782979e-03 -2.57487167e-02
 -1.27915759e-03  2.48281360e-02 -2.19718437e-03 -1.41646070e-02
 -9.99175478e-03  8.11256561e-03 -2.73746122e-02 -2.16124281e-02
  4.41790819e-02 -3.15956324e-02  2.11983174e-02  6.14260882e-02
 -1.07376631e-02 -5.99509245e-03  5.81959821e-02 -4.05320898e-02
  3.63692865e-02  1.57581829e-02 -1.64342467e-02  4.24468704e-03
 -3.02273855e-02  9.45157558e-03 -1.49517050e-02 -3.22989421e-03
  5.70448823e-02  3.67417336e-02 -5.10783284e-04 -2.07351968e-02
  2.00222060e-02  3.26108970e-02 -4.83989492e-02  8.73325218e-04
  5.96453063e-02 -1.49374064e-02 -3.45160142e-02 -6.17280183e-03
  2.07957588e-02  3.56290303e-02  1.21346051e-02  1.18272817e-02
 -6.89868722e-03  3.74669544e-02 -6.78035198e-03  7.55210267e-03
  2.89389156e-02  5.80847375e-02  1.56649854e-02  1.34086246e-02
  1.25394762e-02  2.10132822e-02  1.65304616e-02  1.75310057e-02
  5.28646223e-02  2.61117872e-02 -4.20657825e-03 -1.84264162e-03
 -3.37318219e-02  2.99691651e-02 -5.85521124e-02 -1.15630664e-02
  2.33019795e-02 -3.46099995e-02 -4.19004336e-02  4.23013344e-02
 -1.08014960e-02 -1.19226277e-02  2.39086989e-02  9.98574868e-03
 -2.61643305e-02 -4.84657846e-02 -1.00778239e-02 -2.83446070e-02
  2.72455718e-02 -3.91022936e-02  2.42018569e-02 -3.59146036e-02
 -6.65048286e-02 -2.24744342e-02  1.49234058e-02 -8.33920785e-04
  1.67130213e-02 -2.33089528e-03  2.41322946e-02  1.80761013e-02
 -3.60089168e-02  6.75826613e-03 -5.58615243e-03 -1.31530138e-02
  2.15183118e-05  3.45439464e-02 -1.31155392e-02  8.26036371e-03
  3.01077347e-02  1.65734924e-02  3.76659930e-02 -8.11434910e-02
  3.65675725e-02 -4.11101133e-02  4.60284129e-02 -5.31559847e-02
  4.94436547e-02 -4.76024896e-02  1.95405316e-02  4.48058546e-02
  2.67927423e-02 -4.77505736e-02  1.87580734e-02  6.85142055e-02
 -1.32845184e-02 -2.31285561e-02 -1.32763116e-02 -4.25266102e-02
 -2.34153252e-02  2.34910008e-02 -3.21101546e-02 -6.64734468e-03
  2.02848054e-02 -2.63310671e-02  2.38005491e-03  2.72765942e-02
  4.18650638e-03 -1.13409990e-02  8.53494834e-03 -1.97125413e-02
 -3.10404357e-02 -5.86102307e-02 -1.06096426e-02  5.18770926e-02
 -3.37296836e-02 -5.49153192e-03 -4.17142957e-02  7.00501073e-03
 -5.08056842e-02  5.38274497e-02  2.95027215e-02 -7.24514201e-02
  1.70127973e-02 -4.03146707e-02  4.77083679e-03 -4.45167385e-02
 -1.83260813e-02  3.45863290e-02 -7.86255896e-02 -1.74951553e-02
 -5.64072803e-02 -5.50088426e-03 -4.03786786e-02 -4.87693101e-02
 -1.02036940e-02 -3.87750305e-02 -3.84612828e-02  9.77357775e-02
 -8.12431239e-03 -1.70360859e-02 -3.87710170e-03  4.44455333e-02
  1.78052671e-03  2.71846410e-02 -7.87128229e-03  5.10856099e-02
  1.80072989e-02 -2.34532915e-02 -1.81639148e-03  2.64165420e-02
 -2.67562587e-02  9.25246552e-02 -2.63099447e-02 -2.59450041e-02
 -7.56922662e-02  6.37363642e-03  4.43947315e-03 -1.24612907e-02
  5.54989651e-03 -2.76183710e-03  8.65314249e-03  1.69940479e-02
 -1.85005385e-02  1.04583092e-02 -8.83021671e-03  3.53276208e-02
  3.79719920e-02  5.18638641e-03 -1.94844548e-02 -3.12572159e-02
 -5.04966453e-03 -3.77340280e-02  1.58556793e-02  1.07033662e-02
 -1.40414136e-02 -7.82111958e-02  5.03833219e-02  2.91266479e-02
  2.95899827e-02 -2.01820862e-02 -2.20806245e-03  4.97461588e-04
 -1.15950881e-02  6.28752410e-02 -7.64464494e-04  6.45547137e-02
 -1.64878592e-02  2.26824172e-02  1.04842978e-02 -1.99549715e-03
 -1.03667744e-01 -4.33854051e-02  4.26488370e-03 -2.02431504e-04
  3.14230248e-02 -4.68394719e-02 -6.64389655e-02 -6.65680841e-02
 -9.87840816e-03  1.02804355e-01  7.50377253e-02  1.89458709e-02
  2.30678394e-02  5.40403984e-02 -1.42148361e-02 -2.29799710e-02
 -1.99631862e-02 -1.60124321e-02 -2.95218658e-02 -3.27755138e-02
 -9.09921434e-03  4.62413616e-02  5.55234477e-02 -5.11510000e-02
 -3.92505946e-03  4.52274196e-02  4.31958470e-04 -2.60055922e-02
  2.21102517e-02 -1.21644596e-02  6.75341487e-02  5.29512838e-02
 -3.78554650e-02  2.94477288e-02  2.50099748e-02  6.25914633e-02
 -4.37620692e-02 -2.76464447e-02 -1.73099618e-02 -2.13616714e-02
 -2.38774549e-02  1.52058611e-02  3.90086584e-02  3.83908823e-02
 -2.87274644e-02  7.07912073e-02  6.96590822e-03  1.63870193e-02
 -2.25418992e-03 -1.08931540e-03  2.56869313e-03  4.38082404e-03
  2.58455463e-02 -1.92631464e-02  3.57101932e-02  3.63877118e-02
 -4.39742617e-02 -9.17937383e-02 -3.41422483e-02 -2.10284330e-02
 -4.58882637e-02 -1.91006213e-02  3.14863436e-02  7.81358629e-02
 -5.15089044e-03  2.53013559e-02 -2.12618802e-02  1.40968785e-02
  5.85718304e-02 -3.24761122e-02 -1.04518663e-02  8.87742173e-03
 -6.41034245e-02 -3.46449278e-02  4.05785628e-02  1.51421991e-03
 -5.36187878e-03  6.54376745e-02  4.09396738e-02 -3.95615166e-03
 -1.59809142e-02 -6.80056587e-02 -1.08392099e-02 -2.15234719e-02
 -7.94047897e-04  8.91249161e-03 -2.45130565e-02 -1.26923667e-02
 -3.09168529e-02 -2.93525793e-02  1.83716342e-02 -3.23237339e-03
  1.83321554e-02 -6.89544110e-03  1.00143924e-02 -4.13825773e-02
 -2.21644156e-02  6.67558610e-02 -1.43325441e-02  6.32673278e-02
 -3.75378393e-02  3.04105431e-02  2.15696590e-03  2.34033037e-02
 -1.58599243e-02  3.17204394e-03  1.97798498e-02  4.71156761e-02
 -3.69873345e-02  2.22840421e-02  1.78474262e-02 -1.82569735e-02
  7.27073522e-03  1.60332471e-02 -1.45482123e-02 -2.56497390e-03
  2.34240685e-02  1.44279674e-02 -3.00146788e-02  2.47841962e-02
 -5.63971810e-02  3.76504622e-02 -2.31562052e-02 -2.18110643e-02
  2.50270008e-03 -3.44645046e-02  1.28191253e-02 -2.74701451e-04
 -6.05491214e-02  1.77392215e-02 -8.63002520e-03  4.64311894e-03
 -8.91409293e-02 -1.05637936e-02 -6.10808022e-02 -5.50573179e-03
 -1.84669234e-02  2.90694870e-02  9.37435776e-03 -2.43503191e-02
  2.37147920e-02  9.22189653e-02 -4.06652950e-02  8.83475505e-03
 -5.61105944e-02 -9.07482207e-03  2.51243841e-02 -9.85676236e-03
  4.50499505e-02 -2.12046318e-02  2.45750975e-02 -4.78893220e-02
 -6.54541701e-03 -3.32845636e-02 -1.12236785e-02 -2.96625942e-02
 -7.69072324e-02  7.93960411e-04  2.51437891e-02 -5.93585305e-33
 -2.14078221e-02 -9.41071212e-02  4.59564254e-02 -5.88957639e-03
 -4.04395051e-02 -5.02770022e-02  1.02482541e-02  4.08893339e-02
 -2.50770450e-02 -4.39309329e-02  5.04606366e-02  6.84961583e-03
  4.67194448e-04  3.38485390e-02  4.62230667e-02  9.50209424e-03
  3.38848345e-02 -9.04583314e-04  3.90934339e-03 -6.04261570e-02
 -8.20318013e-02 -1.04589537e-02 -2.83698272e-02 -5.15768081e-02
  4.16019671e-02  2.02482902e-02 -4.64702547e-02 -1.91037040e-02
  6.20307960e-02 -5.42094745e-03 -1.26039516e-02  1.92104410e-02
 -1.26680862e-02 -2.10676226e-03  1.63836200e-02  4.74243201e-02
 -7.61359185e-02  2.63980515e-02  2.54957844e-02 -3.42188068e-02
 -4.56150584e-02 -4.86849174e-02 -4.83896397e-02  2.11589858e-02
 -1.27506899e-02 -1.09691089e-02  1.99767388e-03 -2.38041971e-02
  4.06580977e-02  5.19883186e-02 -8.43237489e-02  1.30891008e-02
 -4.32991050e-02  5.14875017e-02  1.07005250e-03  6.73978170e-03
 -1.01081310e-02  4.58175689e-02 -4.11662161e-02 -1.54886888e-02
  8.58614128e-03 -9.70468204e-03  4.27905619e-02  5.10465167e-02
 -4.22756299e-02  5.50166611e-03 -2.39664949e-02 -2.96273846e-02
 -1.00155855e-02 -4.40391200e-03  4.59629819e-02  4.40361872e-02
  9.25596280e-04  8.53699967e-02 -8.09989125e-02  8.55187979e-03
  1.82220861e-02  2.80135926e-02  3.98424082e-02 -9.02195461e-03
  3.82438861e-02 -1.49228526e-02 -3.72228846e-02  6.64903503e-03
 -4.84939553e-02 -7.74747580e-02 -1.29616251e-02 -2.35110801e-02
  1.29319662e-02  1.12066194e-02 -4.50694188e-02  6.09436855e-02
 -2.40658727e-02  1.57846194e-02  7.63831846e-03  4.06217128e-02
 -1.66617520e-02 -2.09097434e-02  1.86468642e-02  1.51192024e-02
 -2.63441969e-02  2.53245253e-02 -1.29283369e-02  3.32530662e-02
  2.83289701e-02 -3.05410870e-03 -9.11608934e-02 -2.85169017e-02
 -2.84060482e-02 -2.14310195e-02  2.59076208e-02  8.13246612e-03
 -9.92844626e-03  1.37695519e-03 -1.81378517e-02 -6.90045133e-02
 -5.65020507e-03 -1.61181297e-02 -4.58348393e-02 -3.65224667e-02
  2.89914850e-02 -6.41268352e-03 -4.45389189e-02 -7.63409131e-04
 -1.98137891e-02 -5.12325484e-03  4.30601463e-03 -3.32383513e-02
  3.10353395e-02  4.18634936e-02  2.09232736e-02 -3.34772132e-02
  2.47401516e-07 -1.21908484e-03  5.73591627e-02  1.23346169e-02
  5.23142098e-03 -6.75618602e-03 -6.45993799e-02 -1.25723993e-02
  4.48071957e-02  2.59702783e-02 -7.03084748e-03  6.78274482e-02
 -2.34291721e-02  3.79946195e-02  3.37604829e-03 -5.15679568e-02
 -2.03443971e-02  3.05739641e-02  3.40060517e-02 -6.08577840e-02
  3.55503596e-02  4.39225659e-02  3.17415260e-02  1.35168266e-02
  3.76721919e-02  1.08888792e-02  2.52819061e-02 -4.68492433e-02
 -6.51228651e-02  3.09467991e-03  2.10964475e-02 -3.53138186e-02
 -3.56161594e-02  2.76450515e-02 -5.31174652e-02 -4.93638888e-02
 -2.55946461e-02  3.12027312e-03  4.56620269e-02  3.08320727e-02
 -1.17793959e-02 -4.16080691e-02 -3.85984816e-02 -2.17224285e-02
 -2.11168583e-02  2.26759668e-02 -2.41720807e-02  4.26055118e-02
  1.78507471e-03  1.03263548e-02 -1.98030099e-02 -2.37421170e-02
  2.65614763e-02 -1.94689762e-02 -1.70356985e-02  6.22114986e-02
 -4.01215628e-02 -1.36055397e-02  4.94515616e-03  5.66843785e-02
 -3.07447519e-02 -3.83979864e-02 -3.58682461e-02 -4.72427569e-02
 -7.62448134e-03 -4.38304693e-02  6.36359602e-02 -4.12102081e-02
  1.90379231e-34 -2.75188293e-02 -8.02548788e-03 -9.87383723e-03
 -1.58118531e-02  1.72110051e-02 -1.58552174e-02 -1.64908227e-02
 -1.11037726e-02 -8.40277586e-04 -2.10956428e-02  9.80232935e-03]"
